"","X1","X2","X3","X4","X5"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:422:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2688-89 and the second of the three maps between p. 2688 and p. 2689.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 06","
SUMMARY Diminishes the boundaries of the Pend Oreille National Forest, Idaho, which had been created by an Executive Order of June 26, 1908, consolidating portions of the Priest River, Kootenai, Cabinet, and Coeur d'Alene National Forests.","
NOTESThis proclamation was later amended by a Presidential proclamation of March 3, 1913 (37 Stat. 1777). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:422:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:423:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2689-90 and map preceding p. 2689.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 06","
SUMMARY Diminishes the boundaries of the Battlement National Forest, Colorado, which had been created by an Executive Order of July 1, 1908, setting aside a portion of the Battlement Mesa National Forest as a separate national forest.","
NOTESThe boundaries of this forest were later further diminished by a Presidential proclamation of March 1, 1913 (37 Stat. 1772). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:423:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:424:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2690-91 and map following p. 2690.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 06","
SUMMARY Diminishes the boundaries of the Minidoka National Forest, Idaho and Utah, which had been created by an Executive Order of July 2, 1908, consolidating the Cassia and Raft River National Forests.","
NOTESPublished 1911. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:424:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:425:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2696-97 and map following p. 2696.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 16","
SUMMARY Diminishes the boundaries of the Pocatello National Forest, Utah and Idaho, which had been created by an Executive Order of May 26, 1908, consolidating the Pocatello and Port Neuf National Forests, and a portion of the Bear River National Forest.","
NOTESThe boundaries of this national forest were enlarged by an Act of Congress of February 18, 1911 (36 Stat. 919). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:425:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:426:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2699-2700 and map preceding p. 2699.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 21","
SUMMARY Diminishes the boundaries of the Malheur National Forest, Oregon, which had been created by an Executive Order of June 13, 1908, setting aside a portion of the Blue Mountains National Forest as a separate national forest.","
NOTESThe boundaries of this forest were later modified by a Presidential proclamation of June 13, 1911 (37 Stat. 1686). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:426:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:427:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2700-2701 and map following p. 2700.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 21","
SUMMARY Diminishes the boundaries of the Whitman National Forest, Oregon, which had been created by an Executive Order of June 13, 1908, setting aside a portion of the Blue Mountains National Forest as a separate national forest.","
NOTESThe boundaries of this forest were further modified by a Presidential proclamation of June 7, 1911 (37 Stat. 1684), by an Act of Congress of September 8, 1916 (39 Stat. 852), and by a Presidential proclamation of January 31, 1917 (39 Stat. 1813). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:427:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:428:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2703-2704 and map preceding p. 2703.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 05 30","
SUMMARY Establishes the Rainbow Bridge National Monument, Utah, on the grounds that this ""extraordinary natural bridge, having an arch which is in form and appearance much like a rainbow, and which is three hundred and nine feet high and two hundred and seventy-eight feet span, is of great scientific interest as an example of eccentric stream erosion.""","
NOTESPublished 1911. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:428:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:429:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2705-06 and map preceding p. 2705.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 06 09","
SUMMARY Diminishes the boundaries of the Gunnison National Forest, Colorado, which had been created by an Executive Order of July 1, 1908, consolidating portions of the Gunnison, Leadville, and Cochetopa National Forests.","
NOTESThe boundaries of this forest were further diminished by a Presidential proclamation of May 27, 1913 (38 Stat. 1947). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:429:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:430:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2706-07 and map following p. 2706.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 06 09","
SUMMARY Diminishes the boundaries of the Cochetopa National Forest, Colorado, which had been created by an Executive Order of July 1, 1908, consolidating portions of the Cochetopa and Leadville National Forests.","
NOTESThe boundaries of this forest were later enlarged by a Presidential proclamation of March 3, 1913 (37 Stat. 1775). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:430:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:431:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2709-10 and two maps immediately preceding p. 2709.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 06 28","
SUMMARY Sets aside a tract of land in Arizona, including lands formerly a part of the Coconino National Forest, as the Tusayan National Forest.","
NOTESPublished 1911. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:431:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:432:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2712-13 and the second of the three maps between p. 2712 and p. 2713.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 06 28","
SUMMARY Sets aside a tract of land in Idaho and Wyoming, formerly a part of the Targhee National Forest, as the Palisade National Forest.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of June 30, 1917 (40 Stat. [Proclamations] 34). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:432:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:433:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2713-14 and map preceding p. 2713.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 06 28","
SUMMARY Modifies the boundaries of the Beaverhead National Forest, Montana and Idaho, which had been created by an Executive Order of July 1, 1908, consolidating portions of the Big Hole, Hell Gate, and Bitter Root National Forests.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of May 19, 1913 (38 Stat. 1942). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:433:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:434:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2714-15 and map following p. 2714.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 06 28","
SUMMARY Modifies the boundaries of the Targhee National Forest, Idaho and Wyoming, which had been created by an Executive Order of July 1, 1908, consolidating the Henrys Lake National Forest and a portion of the Yellowstone National Forest.","
NOTESPublished 1911. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:434:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:435:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2720-21 and the second of the three maps between p. 2720 and p. 2721.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 07 01","
SUMMARY Sets aside a tract of land in Colorado, which was formerly a part of the Medicine Bow National Forest, as the Colorado National Forest.","
NOTESThe boundaries of this forest were later enlarged by an Act of Congress of September 8, 1916 (39 Stat. 848) and by the associated Presidential proclamation of June 12, 1917 (40 Stat. [Proclamations] 27). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:435:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:436:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2736-37 and the second of the three maps between p. 2736 and p. 2737.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 08 15","
SUMMARY Modifies the boundaries of the San Juan National Forest, Colorado, which had been created by an Executive Order of July 1, 1908, consolidating portions of the San Juan and Montezuma National Forests.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of June 29, 1911 (37 Stat. 1698). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:436:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:437:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2741-42 and map preceding p. 2741.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 08 24","
SUMMARY Diminishes the boundaries of the Routt National Forest, Colorado, which had been created by an Executive Order of June 25, 1908, setting aside a portion of the Park Range National Forest as a separate national forest.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of August 20, 1918 (40 Stat. [Proclamations] 194). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:437:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:438:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2743-44 and map preceding p. 2743.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 09 26","
SUMMARY Diminishes the boundaries of the Arapaho National Forest, Colorado, which had been created by an Executive Order of July 1, 1908, consolidating portions of the Medicine Bow, Pikes Peak, and Leadville National Forests.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of November 19, 1912 (37 Stat. 1770). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:438:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:439:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2750-51 and map following p. 2750.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 10 07","
SUMMARY Modifies the boundaries of the Ashley National Forest, Utah and Wyoming, which had been created by an Executive Order of July 1, 1908, setting aside a portion of the Uinta National Forest as a separate national forest.","
NOTESThe boundaries of this forest were later diminished by a Presidential proclamation of November 26, 1917 (40 Stat. [Proclamations] 74). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:439:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:440:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2753-54 and map preceding p. 2753.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 10 12","
SUMMARY Modifies the boundaries of the Stanislaus National Forest, California, which had been created by an Executive Order of July 2, 1908, consolidating portions of the Stanislaus and Sierra National Forests.","
NOTESPublished 1911. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:440:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:441:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2760-61 and map following p. 2760.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1910 11 25","
SUMMARY Diminishes the boundaries of the Angeles National Forest, California, which had been created by an Executive Order of June 26, 1908, consolidating the San Bernardino National Forest and portions of the San Gabriel and Santa Barbara National Forests.","
NOTESThe boundaries of this forest were further diminished by Presidential proclamations of May 27, 1913 (38 Stat. 1948), and August 23, 1916 (39 Stat. 1797). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:441:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:442:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 36, Part 2, pp. 2776-77 and map preceding p. 2777.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1911 02 23","
SUMMARY Modifies the boundaries of the Inyo National Forest, California and Nevada, which had been created by an Executive Order of July 2, 1908, consolidating the Inyo National Forest and a portion of the Sierra National Forest.","
NOTESThis proclamation was later amended by a Presidential proclamation of March 1, 1913 (37 Stat. 1774). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:442:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:443:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 1, Chap. 145, pp. 846-48.  ""Bureau of Biological Survey.""  Sub-section of ""An Act Making appropriations for the Department of Agriculture for the fiscal year ending June thirtieth, nineteen hundred and fourteen."" H.R. 28283, Public Act No. 430","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1913 03 04","
SUMMARY Includes provisions placing all ""migratory and insectivorous birds which in their northern and southern migrations pass through or do not remain permanently the entire year within the borders of any State or Territory"" under the ""custody and protection of the Government of the United States,"" with their protection and hunting seasons to be regulated by the Department of Agriculture.","
NOTESKnown as the Migratory Bird Act or Weeks-McLean Act.  An important milestone in bird protection, superseded by the Migratory Bird Treaty Act of 1918 (40 Stat. 755). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:443:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:444:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 1, Chap. 264, p. 241.  ""An Act To authorize the exchange of certain lands with the State of Michigan."" H.R. 4012; Public Act No. 247","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1912 07 31","
SUMMARY Authorizes the exchange of public lands in Michigan with the State of Michigan in return for lands there which the Secretary of Agriculture wishes to include in a national forest.","
NOTESRepresents cooperation between Congress and the Executive on the creation of a new national forest, and points to the uneasy balance between the states and the Federal government in the allocation of control over public lands and resources. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:444:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:445:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 1, Chap. 328, p. 324.  ""An Act Granting unsurveyed and unattached islands to the State of Wisconsin for forestry purposes."" H.R. 13417; Public Act No. 283","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1912 08 22","
SUMMARY Authorizes the granting of certain islands on lakes in public lands in the State of Wisconsin to the state as additions to the state's forest reserves.","
NOTESAn indication of the development of scientific forestry as a significant aspect of public policy at the state as well as at the Federal level. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:445:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:446:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 1, Chap. 369, p. 497.  ""An Act To amend section two of an Act to authorize the President of the United States to make withdrawals of public lands in certain cases, approved June twenty-fifth, nineteen hundred and ten."" S. 5679, Public Act No. 316","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1912 08 24","
SUMMARY Amends the Act of June 25, 1910 (36 Stat. 847) to make the lands withdrawn open to mining of ""metalliferous minerals,"" and adds California to the list of states within which new or additional forest reserve lands (national forests) are forbidden.","
NOTES36 Stat. 847 had authorized the President to withdraw public lands from entry for specified purposes.  See also the portion of the Agricultural Appropriations Act passed in 1907 which forbids Presidential withdrawal of lands for forestry purposes in specified states (34 Stat. 1269). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:446:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:447:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 1, Chap. 373, pp. 499-502.  ""An Act To give effect to the convention between the Governments of the United States, Great Britain, Japan, and Russia for the preservation and protection of the fur seals and sea otter which frequent the waters of the north Pacific Ocean, concluded at Washington July seventh, nineteen hundred and eleven."" H.R. 16571; Public Act No. 320","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1912 08 24","
SUMMARY Enacts the convention concluded among representatives of the United States, Great Britain, Japan, and Russia on July 7, 1911, for the protection of fur seals and sea otters in the North Pacific, by outlawing the killing of fur seals and sea otters in these waters by any Americans except Alaskan Natives, and authorizes the use of naval patrols to enforce these regulations; and suspends most fur seal killing in Alaska for a period of five years.","
NOTESA further international effort to protect an economically valuable and internationally contested wildlife resource, this Act was also the final result of a public campaign by wildlife preservationist William Temple Hornaday, director of the New York Zoological Society, to protect fur seals both from hunters and from what he believed to be the mismanagement of Federal officials, notably Secretary of Commerce and Labor Charles Nagel, whose department had jurisdiction over seal hunting in accordance with the Act of April 21, 1910 (36 Stat. 326). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:447:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:448:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 1, Chap. 74, pp. 80-81.  ""An Act To authorize the Secretary of the Interior to secure for the United States title to patented lands in the Yosemite National Park, and for other purposes."" S. 5718; Public Act No. 117","
CREATED/PUBLISHED United States : District of Columbia : Washington Government Printing Office 1912 04 09","
SUMMARY Authorizes the Secretary of the Interior to obtain title to any or all privately-held lands within the area of Yosemite National Park in exchange for timber from the park, and to exchange timber growing away from the park's roads for privately-held stands of timber near the roads.","
NOTESDemonstrates concern for scenic resources, and active management of them, and points to the ongoing problem of reconciling the needs of national parks with local property rights. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:448:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:449:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1677 and map preceding p. 1677.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 03 30","
SUMMARY Diminishes the boundaries of the Fishlake National Forest, Utah, which had been created by an Executive Order of July 2, 1908, consolidating the Fish Lake and Glenwood National Forests.","
NOTESThe boundaries of this forest were further modified by a Presidential proclamation of June 27, 1913 (38 Stat. 1951), by an Act of Congress of July 28, 1914 (38 Stat. 556), and by a Presidential proclamation of October 23, 1917 (40 Stat. [Proclamations] 66). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:449:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:450:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1678 and map following p. 1678.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 04 01","
SUMMARY Sets aside a tract of land in Nevada as the Santa Rosa National Forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:450:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:451:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1683 and map preceding p. 1683.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 06","
SUMMARY Sets aside a tract of land in Oregon, which was formerly a part of the Wallowa National Forest, as the Minam National Forest.","
NOTESThe boundaries of this forest were later enlarged by an Act of Congress of March 3, 1919 (40 Stat. 1319). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:451:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:452:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1696 and map following p. 1696.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 29","
SUMMARY Diminishes the boundaries of the Clearwater National Forest, Idaho, which had been created by an Executive Order of June 26, 1908, consolidating portions of the Coeur d'Alene and Bitter Root National Forests.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:452:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:453:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1697 and map two pages before p. 1697.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 29","
SUMMARY Sets aside a tract of land in Colorado, which was formerly a part of the San Juan National Forest, as the Durango National Forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:453:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:454:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1704-05 and the second of the three maps between p. 1704 and p. 1705. ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Modifies the boundaries of the Nezperce National Forest, Idaho, which had been created by an Executive Order of June 26, 1908, consolidating portions of the Bitter Root and Weiser National Forests.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:454:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:455:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1708 and map following p. 1708.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Diminishes the boundaries of the Bonneville National Forest, Wyoming, which had been created by an Executive Order of July 1, 1908, setting aside a portion of the Yellowstone National Forest as a separate national forest.","
NOTESThis forest was later consolidated into the Washakie National Forest by a Presidential proclamation of June 30, 1916 (39 Stat. 1784). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:455:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:456:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1708-09 and the second of the three maps between p. 1708 and p. 1709.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Modifies the boundaries of the Siskiyou National Forest, Oregon and California, which had been created by an Executive Order of June 30, 1908, consolidating the Coquille National Forest and portions of the Siskiyou and Klamath National Forests.","
NOTESThe boundaries of this national forest had also been modified by a Presidential proclamation of July 2, 1908 (35 Stat. 2195), and were later diminished by a Presidential proclamation of May 4, 1914 (38 Stat. 1994). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:456:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:457:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1709-10 and map preceding p. 1709.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Modifies the boundaries of the Payette National Forest, Idaho, which had been created by an Executive Order of June 26, 1908, consolidating portions of the Payette, Weiser, and Sawtooth National Forests.","
NOTESThis proclamation was later amended by a Presidential proclamation of March 3, 1913 (37 Stat. 1777). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:457:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:458:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1712 and map following p. 1712.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Sets aside a tract of land in Oregon, which was formerly a part of either the Oregon or the Cascade National Forest, as the Santiam National Forest.","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:458:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:459:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1713 and map two pages before p. 1713.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 06 30","
SUMMARY Sets aside a tract of land in Wyoming, which was formerly a part of the Bonneville National Forest, as the Bridger National Forest.","
NOTESThe boundaries of this forest were later enlarged by a Presidential proclamation of June 30, 1916 (39 Stat. 1784). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:459:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:460:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1715 and map preceding p. 1715.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1911 07 06","
SUMMARY Establishes the Devil Postpile National Monument, California, on the grounds that the natural formations known as the Devil Postpile and Rainbow Falls are of ""scientific interest.""","
NOTESPublished 1913. ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:460:./temp/~ammem_I8sX::"
"https://memory.loc.gov/cgi-bin/query/D?consrvbib:461:./temp/~ammem_I8sX::","U.S. Statutes at Large, Vol. 37, Part 2, p. 1724 and map following p. 1724.  ""By the President of the United States of America.  A Proclamation.""","
CREATED/PUBLISHED United States : District of Columbia : Washington [n.p.] 1912 01 24","
SUMMARY Enlarges the boundaries of the Cache National Forest, Idaho and Utah, which had been created by an Executive Order of May 26, 1908, setting aside a portion of the Bear River National Forest as a separate national forest.","
NOTESThe boundaries of this forest were further modified by Executive Orders of April 21 and July 1, 1915 (see 40 Stat. 58 [Proclamations]), by a Presidential proclamation of October 9, 1917 (40 Stat. 58 [Proclamations]), and by two Acts of Congress of February 28, 1919 (40 Stat. 1204 and 1209). ","https://memory.loc.gov/cgi-bin/query/D?consrvbib:461:./temp/~ammem_I8sX::"
